Own,Round,Rank,Value,Name,Inj,Team,Pos,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
,22,258,-0.539098576,Nate Wolters,Note - waived,MIL,G,58,22.575,7.189655172,0.310344828,2.568965517,3.224137931,0.603448276,0.25862069,0.437017995,6.706896552,0.655555556,1.551724138,0.982758621,-1.519193549,-0.895850666,-1.140519581,0.059467817,-0.948173789,-0.683231914,-0.357624641,-0.537873334,1.171112472
,23,271,-0.577037603,Jeff Withey,Note - waived,NOR,C,57,11.97631579,3.333333333,0,2.631578947,0.456140351,0.263157895,0.877192982,0.534883721,2.263157895,0.712328767,1.280701754,0.350877193,-2.321600659,-1.261832998,-1.11684852,-1.219580173,-1.729023224,0.433932155,0.260742893,-0.242443183,2.003315284
,23,272,-0.577725398,Ben McLemore,,SAC,G,82,26.66971545,8.780487805,1.158536585,2.865853659,1,0.548780488,0.219512195,0.375552283,8.280487805,0.804195804,1.743902439,1.170731707,-1.188179835,0.104401861,-1.028280766,-0.968271214,-1.073617568,-0.753863278,-1.337622507,0.122357258,0.923547463
,24,281,-0.599310304,Matthew Dellavedova,,CLE,G,72,17.65324074,4.708333333,0.791666667,1.708333333,2.583333333,0.458333333,0.069444444,0.412162162,4.111111111,0.791666667,0.666666667,0.833333333,-2.035496484,-0.328239178,-1.465882313,-0.236637873,-1.281162693,-1.024891096,-0.405728649,0.016336433,1.367909116
,24,288,-0.613138421,Cody Zeller,Out for season - left knee soreness (0g),CHA,C,82,17.26910569,5.975609756,0,4.304878049,1.12195122,0.487804878,0.5,0.425742574,4.926829268,0.73,2.43902439,1.06097561,-1.771806976,-1.261832998,-0.484256366,-0.91191948,-1.21353563,-0.247292096,-0.364943248,-0.33075784,1.068098844
,26,303,-0.654828672,Ray McCallum,,SAC,G,45,19.92592593,6.222222222,0.488888889,1.755555556,2.666666667,0.488888889,0.2,0.376666667,6.666666667,0.744186047,0.955555556,0.866666667,-1.720492899,-0.685297867,-1.448029912,-0.198130855,-1.211048198,-0.789103013,-1.066761756,-0.098601877,1.324008326
,26,307,-0.65668831,Steven Adams,,OKC,C,81,14.78168724,3.271604938,0,4.098765432,0.530864198,0.49382716,0.703703704,0.502702703,2.283950617,0.580882353,1.679012346,0.87654321,-2.334444842,-1.261832998,-0.562177417,-1.185051463,-1.199716562,0.120604205,0.133357973,-0.931934369,1.311000685
,28,329,-0.689305997,Tony Snell,,CHI,G,76,16.1879386,4.552631579,0.75,1.631578947,0.894736842,0.381578947,0.197368421,0.383928571,4.421052632,0.756097561,0.539473684,0.578947368,-2.067894246,-0.377375695,-1.494899374,-1.016911658,-1.457287621,-0.79385574,-0.65580854,-0.042662558,1.702941459
,28,335,-0.699996012,Mike Muscala,,ATL,F,20,10.7475,3.8,0,2.6,0.35,0.15,0.5,0.424657534,3.65,1,0.7,0.6,-2.224498636,-1.261832998,-1.128786968,-1.268625954,-1.98868169,-0.247292096,-0.281310379,0.425849965,1.675214644
,29,346,-0.714695628,Andre Roberson,Out for season - ruptured patellar tendon (0g),OKC,G,40,9.975833333,1.875,0.05,2.35,0.375,0.475,0.25,0.485294118,1.7,0.7,0.25,0.475,-2.62504448,-1.202869178,-1.223299682,-1.257073849,-1.242918423,-0.698801193,0.043057647,-0.065154102,1.839842606
,31,369,-0.77391158,C.J. McCollum,,POR,G,38,12.51973684,5.289473684,0.789473684,1.263157895,0.710526316,0.368421053,0.052631579,0.415730337,4.684210526,0.676470588,0.894736842,0.921052632,-1.914575262,-0.33082531,-1.634181268,-1.102032434,-1.487480466,-1.055255743,-0.430622101,-0.26261236,1.252380722
,31,371,-0.775754956,Rudy Gobert,,UTA,C,45,9.637037037,2.311111111,0,3.444444444,0.155555556,0.177777778,0.911111111,0.486486486,1.644444444,0.492307692,1.444444444,0.711111111,-2.534300328,-1.261832998,-0.809544025,-1.358475663,-1.92494124,0.49518953,0.04461904,-1.161387597,1.528878678
,32,377,-0.791492253,Isaiah Canaan,Out for season - left ankle fracture (0g),HOU,G,22,11.46590909,4.590909091,0.818181818,1.090909091,1,0.363636364,0.181818182,0.356321839,3.954545455,0.724137931,1.318181818,0.954545455,-2.059929623,-0.296970485,-1.699300075,-0.968271214,-1.498459682,-0.821940038,-0.781189634,-0.205639409,1.20826988
,33,387,-0.820308174,Archie Goodwin,,PHO,G,52,10.24775641,3.730769231,0.096153846,1.673076923,0.384615385,0.384615385,0.211538462,0.45508982,3.211538462,0.672727273,1.057692308,0.846153846,-2.238903881,-1.148441036,-1.479211029,-1.252630731,-1.450320041,-0.768264131,-0.076587975,-0.319438937,1.351024197
,33,390,-0.822962456,Shane Larkin,Injured - shoulder (0g),DAL,G,48,10.19548611,2.75,0.25,0.875,1.479166667,0.541666667,0.020833333,0.379562044,2.854166667,0.64,0.520833333,0.8125,-2.442978187,-0.967013897,-1.780924691,-0.746855861,-1.089941342,-1.112684532,-0.450804613,-0.21080609,1.39534711
,33,395,-0.835138711,Glen Rice Jr,,WAS,G,11,9.874242424,2.909090909,0.454545455,1.818181818,0.636363636,0.545454545,0.090909091,0.297297297,3.363636364,0.714285714,0.636363636,0.818181818,-2.409875225,-0.725798269,-1.424353999,-1.136301838,-1.081249463,-0.986125164,-1.017674149,-0.122734309,1.38786402
,34,397,-0.836115658,Reggie Bullock,Out for season - knee (0g),LAC,F,43,9.195348837,2.674418605,0.511627907,1.255813953,0.279069767,0.209302326,0.023255814,0.355371901,2.813953488,0.777777778,0.209302326,0.302325581,-2.458704844,-0.65848228,-1.636957651,-1.301401695,-1.852603241,-1.108309444,-0.564989819,-0.010850852,2.067258907
,34,400,-0.843064432,Solomon Hill,,IND,F,28,8.056547619,1.678571429,0.25,1.464285714,0.428571429,0.178571429,0.071428571,0.425,1.428571429,0.857142857,0.25,0.464285714,-2.665916505,-0.967013897,-1.558144724,-1.232319337,-1.923120084,-1.021307691,-0.118500996,0.044789776,1.853953574
,34,402,-0.856673355,Alex Len,,PHO,C,41,8.836178862,2.097560976,0,2.414634146,0.097560976,0.097560976,0.43902439,0.423076923,1.902439024,0.64516129,0.756097561,0.634146341,-2.578734935,-1.261832998,-1.198864687,-1.385274043,-2.109011223,-0.357416266,-0.159226539,-0.289942605,1.630243104
,34,406,-0.86319778,Anthony Bennett,,CLE,F,52,12.74230769,4.173076923,0.25,2.980769231,0.326923077,0.403846154,0.153846154,0.355555556,4.326923077,0.637681159,1.326923077,0.903846154,-2.14687037,-0.967013897,-0.984836835,-1.279289436,-1.406192037,-0.872458538,-0.859177453,-0.527983517,1.275042061
,34,407,-0.86412058,Allen Crabbe,,POR,G,15,6.651111111,2.2,0.4,0.6,0.4,0.133333333,0.066666667,0.363636364,2.2,0.75,0.266666667,0.2,-2.557419857,-0.790122436,-1.884888676,-1.245521743,-2.02692596,-1.029907864,-0.412901661,-0.031421147,2.202024122
,35,410,-0.865805878,Shabazz Muhammad,,MIN,G,37,7.835585586,3.864864865,0.081081081,1.432432432,0.162162162,0.216216216,0.027027027,0.459677419,3.351351351,0.65,1.081081081,0.432432432,-2.21100183,-1.166215993,-1.570186884,-1.355422854,-1.836738238,-1.101498496,-0.052082885,-0.395010823,1.895905101
,35,414,-0.872686894,Jamaal Franklin,,MEM,G,21,7.68968254,1.857142857,0.238095238,1.095238095,0.285714286,0.19047619,0.095238095,0.41025641,1.857142857,1,0.095238095,0.523809524,-2.628760119,-0.981052902,-1.697663491,-1.298331368,-1.895802748,-0.978306825,-0.197884203,0.048060299,1.775559307
,35,417,-0.881603704,Peyton Siva,,DET,G,24,9.347916667,2.25,0.291666667,0.583333333,1.416666667,0.375,0.041666667,0.315789474,2.375,0.733333333,0.625,0.75,-2.547016069,-0.91787738,-1.891189524,-0.775736124,-1.472384043,-1.075058774,-0.645402036,-0.087430479,1.47766109
,36,424,-0.894285334,Carrick Felix,,CLE,G,7,5.442857143,2.714285714,0.285714286,0.857142857,0.571428571,0,0,0.5,2,0.75,0.571428571,0.571428571,-2.450409464,-0.924896883,-1.787675599,-1.166307306,-2.332880121,-1.15031029,0.105331208,-0.054263445,1.712843893
,36,426,-0.899148312,Otto Porter,Questionable - left leg,WAS,F,37,8.61981982,2.108108108,0.108108108,1.540540541,0.27027027,0.216216216,0.027027027,0.362637363,2.459459459,0.666666667,0.324324324,0.378378378,-2.576540332,-1.134343657,-1.529316522,-1.305467804,-1.836738238,-1.101498496,-0.464145597,-0.11137973,1.967095571
,36,428,-0.904667476,Ricky Ledo,,DAL,G,11,3.015151515,1.727272727,0.272727273,0.181818182,0.181818182,0.090909091,0,0.352941176,1.545454545,1,0.363636364,0.181818182,-2.655782945,-0.940212161,-2.04298267,-1.346340118,-2.124275011,-1.15031029,-0.323800529,0.215726436,2.225970007
,36,430,-0.907002141,Dennis Schroder,Out for season - ankle (0g),ATL,G,49,13.09013605,3.734693878,0.204081633,1.224489796,1.897959184,0.346938776,0,0.382978723,3.836734694,0.674418605,0.87755102,1.244897959,-2.238087257,-1.021164344,-1.648799776,-0.553338449,-1.536774906,-1.15031029,-0.577585745,-0.262827253,0.825868752
,37,437,-0.927884893,Sergey Karasev,,CLE,G,22,7.081818182,1.681818182,0.181818182,0.727272727,0.272727273,0.136363636,0.045454545,0.342857143,1.590909091,0.9,0.454545455,0.5,-2.665240934,-1.047419107,-1.836773113,-1.304332462,-2.019972456,-1.068217727,-0.361234041,0.145308785,1.806917014
,37,441,-0.964538165,Erik Murphy,,UTA,F,24,2.5875,0.25,0,0.333333333,0.083333333,0,0.166666667,0.230769231,0.541666667,0,0,0.083333333,-2.963167595,-1.261832998,-1.985702237,-1.391848412,-2.332880121,-0.849304225,-0.240350649,-0.011434137,2.355676886
,38,446,-1.033295643,Nemanja Nedovic,,GSW,G,24,5.93125,1.083333333,0.125,0.625,0.541666667,0,0.041666667,0.205128205,1.625,0.875,0.333333333,0.541666667,-2.789771126,-1.114423448,-1.875437405,-1.180059813,-2.332880121,-1.075058774,-0.764260374,0.080189244,1.752041026
