Own,Round,Rank,Value,Name,Inj,Team,Pos,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
,24,278,-0.60284032,Alexander Johnson,,MEM,F,58,12.79310345,4.482758621,0,3.120689655,0.293103448,0.431034483,0.603448276,0.538461538,2.913793103,0.661016949,2.034482759,0.810344828,-1.880604108,-1.11696672,-0.914060347,-1.387477736,-1.421140587,-0.019050454,0.415172682,-0.707159467,1.605723854
,24,280,-0.605188382,Daniel Gibson,,CLE,G,60,16.21666667,4.6,0.866666667,1.533333333,1.15,0.383333333,0.133333333,0.424242424,3.85,0.717948718,0.65,0.733333333,-1.859241494,-0.065074919,-1.518149031,-0.982019014,-1.539237815,-0.743519494,-0.306181138,-0.140776315,1.707503785
,24,287,-0.618538665,Allan Ray,,BOS,G,43,16.13953488,6.744186047,1.11627907,1.581395349,1,0.465116279,0.069767442,0.387596899,6,0.763636364,1.279069767,0.976744186,-1.468548208,0.237884974,-1.499858418,-1.052994685,-1.336761788,-0.841477495,-0.913951401,-0.0769481,1.385807133
,26,312,-0.666782243,Hassan Adams,,BKN,F,46,10.54347826,3.782608696,0,1.652173913,0.282608696,0.369565217,0.086956522,0.555555556,2.934782609,0.705882353,0.739130435,0.47826087,-2.008178801,-1.11696672,-1.472922733,-1.39244355,-1.573324547,-0.814988322,0.514638335,-0.181466507,2.044612656
,28,326,-0.684557563,David Noel,,MIL,F,63,12.31746032,2.888888889,0.26984127,1.952380952,1.031746032,0.396825397,0.142857143,0.363636364,2.793650794,0.860465116,0.682539683,0.634920635,-2.171023964,-0.789454621,-1.358675117,-1.037973379,-1.505834525,-0.728842859,-0.541856406,0.135074832,1.837567976
,28,334,-0.697838619,Leon Powe,,BOS,F,59,11.96610169,4.406779661,0,3.644067797,0.169491525,0.237288136,0.372881356,0.443181818,2.983050847,0.732394366,2.406779661,0.796610169,-1.894448275,-1.11696672,-0.714882123,-1.445967331,-1.900812604,-0.374364825,-0.123068992,-0.333912556,1.623875853
,29,339,-0.707962864,Adam Morrison,,CHA,F,78,29.66666667,11.75641026,1.115384615,2.948717949,2.08974359,0.358974359,0.076923077,0.376059322,12.1025641,0.710059172,2.166666667,1.666666667,-0.555268155,0.236799355,-0.979506372,-0.537359463,-1.599545111,-0.830450328,-2.136582721,-0.443744764,0.473991782
,29,343,-0.709651608,Shawne Williams,,IND,F,44,12.31818182,4.090909091,0.431818182,1.886363636,0.5,0.136363636,0.181818182,0.46875,3.636363636,0.55,0.454545455,0.545454545,-1.952003221,-0.592859791,-1.383798849,-1.289580258,-2.150678776,-0.668802082,0.023911222,-0.32886087,1.95580815
,29,345,-0.712912648,Hilton Armstrong,,NOR,C,56,11.08928571,3.142857143,0,2.660714286,0.178571429,0.214285714,0.464285714,0.544,2.232142857,0.597014925,1.196428571,0.625,-2.124748273,-1.11696672,-1.089109838,-1.441670983,-1.957761383,-0.233506448,0.347396881,-0.650526354,1.850679286
,30,354,-0.728089173,Josh Boone,,BKN,C,61,10.73770492,4.163934426,0,2.885245902,0.163934426,0.180327869,0.344262295,0.578947368,2.803278689,0.54368932,1.68852459,0.540983607,-1.938697235,-1.11696672,-1.003661469,-1.44859679,-2.041833307,-0.418468132,0.618963349,-1.165259284,1.961717032
,30,356,-0.732063186,Thabo Sefolosha,Out for season - right knee surgery (0g),CHI,G,71,12.01408451,3.605633803,0.211267606,2.154929577,0.845070423,0.464788732,0.154929577,0.42578125,3.605633803,0.511111111,0.633802817,0.845070423,-2.04042549,-0.860546725,-1.281592656,-1.126302891,-1.337572719,-0.710238675,-0.274557173,-0.517162158,1.559829813
,30,360,-0.743269837,Mardy Collins,,NYK,G,42,18.14285714,5.595238095,0.30952381,2.452380952,1.952380952,0.761904762,0.071428571,0.383259912,5.404761905,0.585365854,1.952380952,1.333333333,-1.677898628,-0.741291077,-1.168393743,-0.6023555,-0.601980811,-0.838917617,-0.866092223,-1.107030716,0.914531783
,31,363,-0.751919389,Quincy Douby,,SAC,G,40,8.8,2.975,0.3,0.925,0.375,0.375,0.1,0.380952381,3.15,0.733333333,0.375,0.375,-2.155333613,-0.752850327,-1.749658036,-1.348726651,-1.559869258,-0.794887714,-0.508911042,-0.078122146,2.181084287
,31,366,-0.766547756,Dee Brown,,UTA,G,47,9.382978723,2,0.127659574,0.808510638,1.744680851,0.446808511,0.14893617,0.326530612,2.085106383,0.648648649,0.787234043,0.617021277,-2.332988884,-0.962023574,-1.793989547,-0.700633194,-1.382087671,-0.719474795,-0.547477753,-0.321478509,1.861224126
,31,368,-0.771444791,Cedric Simmons,,NOR,F,43,12.65116279,2.930232558,0,2.488372093,0.279069767,0.186046512,0.534883721,0.416666667,3.069767442,0.484848485,0.76744186,0.511627907,-2.163490712,-1.11696672,-1.154696856,-1.394118069,-2.027675244,-0.124711629,-0.284139326,-0.677718671,2.000514112
,31,370,-0.775495717,Steve Novak,,HOU,F,29,6.344827586,1.75862069,0.448275862,0.896551724,0.206896552,0.172413793,0,0.36,1.724137931,1,0.068965517,0.137931034,-2.376970737,-0.572884754,-1.76048439,-1.428268352,-2.061426764,-0.948992375,-0.33743695,0.012603498,2.494399374
,31,371,-0.775794234,Paul Davis,,LAC,C,27,6.444444444,1.814814815,0,1.62962963,0.259259259,0.222222222,0.185185185,0.411764706,1.888888889,0.7,0.37037037,0.296296296,-2.366731576,-1.11696672,-1.481502248,-1.40349183,-1.938112389,-0.663613373,-0.183575682,-0.113254964,2.285100676
,32,378,-0.783529371,Patrick O'Bryant,,GSW,C,16,7.3125,1.9375,0,1.3125,0.5625,0.375,0.5,0.3125,2,0.647058824,1.0625,0.5,-2.344377042,-1.11696672,-1.602189971,-1.260007061,-1.559869258,-0.178469069,-0.578225258,-0.427541745,2.015881786
,32,382,-0.793635263,Shannon Brown,,CLE,G,22,9,3.318181818,0.318181818,0.954545455,0.454545455,0.318181818,0.136363636,0.383561644,3.318181818,0.714285714,0.636363636,0.636363636,-2.09280227,-0.730782667,-1.738414136,-1.311088037,-1.700538191,-0.738849655,-0.520665813,-0.145237471,1.835660877
,33,388,-0.806240679,Marcus Vinicius,,NOR,F,12,8.333333333,1.833333333,0.25,0.916666667,0.416666667,0.166666667,0.083333333,0.466666667,1.25,0.714285714,0.583333333,0.5,-2.363357306,-0.813536393,-1.752829392,-1.329011187,-2.075655345,-0.820571824,0.018724381,-0.135810829,2.015881786
,33,390,-0.808044016,Louis Amundson,,PHI,F,10,8.2,1.6,0,2.8,0.1,0.1,0.8,0.4,1.5,0.4,1,0.5,-2.405873098,-1.11696672,-1.036102883,-1.478848716,-2.240706893,0.283844914,-0.174907544,-1.118716987,2.015881786
,34,398,-0.819583529,James Augustine,,ORL,F,2,3,1,0,1.5,1,0,0,0.333333333,1.5,0,0,0,-2.515199419,-1.11696672,-1.530834456,-1.052994685,-2.488284215,-0.948992375,-0.367553913,-0.032117769,2.676691788
,34,406,-0.83001894,Bobby Jones,,PHI,F,39,8.384615385,2.820512821,0.025641026,1.461538462,0.41025641,0.282051282,0.025641026,0.462365591,2.384615385,0.56097561,1.051282051,0.461538462,-2.183482804,-1.085845661,-1.545471484,-1.332044335,-1.789989205,-0.909478359,-0.005507129,-0.685064808,2.066713325
,34,407,-0.831562496,Will Blalock,,DET,G,14,11.78571429,1.785714286,0.071428571,1.071428571,1.214285714,0.357142857,0,0.3,2.142857143,1,0.428571429,0.857142857,-2.372033999,-1.030272341,-1.693932776,-0.951600869,-1.604079494,-0.948992375,-0.672818208,0.245792959,1.543874642
,36,421,-0.852593564,Robert Hite,,MIA,G,12,11.25,4.25,0.416666667,1.333333333,0.666666667,0.25,0.166666667,0.316666667,5,0.666666667,1,0.5,-1.923015181,-0.611249508,-1.59426158,-1.2107184,-1.869340911,-0.692151273,-1.440906728,-0.347580283,2.015881786
,36,423,-0.859716091,Mouhamed Saer Sene,,SEA,F,26,6.346153846,2.038461538,0,1.692307692,0,0.115384615,0.461538462,0.367346939,1.884615385,0.586206897,1.115384615,0.423076923,-2.325980787,-1.11696672,-1.457649312,-1.526165831,-2.202618074,-0.237740093,-0.344371901,-0.643496964,2.117544863
,36,431,-0.872679808,P.J. Tucker,,TOR,G,16,5.3125,1.875,0,1.4375,0.1875,0.125,0,0.5,1.375,0.571428571,0.875,0.375,-2.355765201,-1.11696672,-1.554619627,-1.437446241,-2.178812563,-0.948992375,0.106527856,-0.549127689,2.181084287
,36,432,-0.873177662,Ryan Hollins,,CHA,C,26,6.846153846,2.461538462,0,1.192307692,0.038461538,0.153846154,0.269230769,0.555555556,1.384615385,0.6,1.538461538,0.615384615,-2.248891714,-1.11696672,-1.647930686,-1.50796694,-2.107396028,-0.53409521,0.25529692,-0.814035754,1.86338717
,37,437,-0.887560757,Damir Markota,,MIL,F,29,5.620689655,1.75862069,0.206896552,1.068965517,0.206896552,0.103448276,0.034482759,0.37254902,1.75862069,0.636363636,0.379310345,0.517241379,-2.376970737,-0.865851967,-1.694870123,-1.428268352,-2.232169744,-0.895852837,-0.302143671,-0.185014615,1.993095234
,37,439,-0.898678278,J.J. Barea,Out for season - left oblique strain (0g),DAL,G,31,5.903225806,2.516129032,0.193548387,0.806451613,0.774193548,0.032258065,0.032258065,0.358974359,2.516129032,0.666666667,0.774193548,0.451612903,-2.238944737,-0.882052918,-1.794773136,-1.159839783,-2.408420563,-0.899281194,-0.5082765,-0.276346812,2.079831141
,37,444,-0.943135325,Steven Smith,,PHI,G,7,3.857142857,0.714285714,0,0.857142857,0,0.142857143,0,0.25,1.142857143,0.5,0.285714286,0.285714286,-2.567259571,-1.11696672,-1.775481937,-1.526165831,-2.134602327,-0.948992375,-0.457882342,-0.259952898,2.299086073
,38,446,-0.954839979,Maurice Ager,,DAL,F,30,6.833333333,2.3,0.166666667,0.7,0.233333333,0.133333333,0.1,0.31884058,2.3,0.606060606,1.1,0.5,-2.278325724,-0.914679835,-1.835284654,-1.41575923,-2.158181119,-0.794887714,-0.640412609,-0.571910711,2.015881786
,38,449,-1.017810144,Pops Mensah-Bonsu,,DAL,F,11,5.727272727,2.636363636,0,1.909090909,0,0.090909091,0,0.647058824,1.545454545,0.388888889,1.636363636,0.818181818,-2.217036726,-1.11696672,-1.375149695,-1.526165831,-2.263213922,-0.948992375,0.554634359,-1.862766719,1.595366331
