Own,Round,Rank,Value,Name,Inj,Team,Pos,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
,24,285,-0.547119026,Tarik Black,,LAL,F,63,18.97328042,6.015873016,0,5.841269841,0.666666667,0.301587302,0.380952381,0.575091575,4.333333333,0.550847458,1.873015873,0.761904762,-1.735865416,-1.19293194,0.083206674,-1.06916181,-1.632491257,-0.493676543,0.890368408,-1.121545982,1.348026636
,25,293,-0.579001777,T.J. Warren,Questionable - sprained left knee,PHO,F,40,15.35333333,6.125,0.125,2.125,0.625,0.45,0.225,0.528037383,5.35,0.736842105,0.475,0.675,-1.712408832,-1.044890205,-1.378243544,-1.088921731,-1.28607776,-0.755647294,0.639774872,-0.04905829,1.464456788
,25,299,-0.58772234,Aaron Gordon,,ORL,F,47,16.95567376,5.170212766,0.276595745,3.595744681,0.70212766,0.446808511,0.468085106,0.447115385,4.425531915,0.721311475,1.29787234,0.808510638,-1.91763806,-0.865350229,-0.799862472,-1.052344856,-1.293527089,-0.347309907,-0.115706634,-0.183348497,1.285586683
,27,317,-0.613513118,Shabazz Napier,,MIA,G,51,19.83529412,5.117647059,0.843137255,2.215686275,2.549019608,0.784313725,0.078431373,0.381578947,4.470588235,0.785714286,1.098039216,1.588235294,-1.928936933,-0.194375926,-1.342580505,-0.176478305,-0.505748396,-1.001855098,-0.647125419,0.034527437,0.240955086
,28,326,-0.62881252,Markel Brown,,BKN,G,47,16.6248227,4.595744681,0.361702128,2.276595745,0.829787234,0.659574468,0.255319149,0.361904762,4.468085106,0.824561404,1.212765957,0.574468085,-2.041118598,-0.764555857,-1.318627412,-0.99180382,-0.796905169,-0.70471681,-0.805791116,0.165062262,1.59914384
,28,331,-0.63196437,Furkan Aldemir,,PHI,F,41,13.18252033,2.268292683,0,4.292682927,0.682926829,0.414634146,0.390243902,0.512820513,1.902439024,0.481481481,0.658536585,0.414634146,-2.541398827,-1.19293194,-0.525786424,-1.061450621,-1.368626014,-0.47806853,0.186236663,-0.518934073,1.813280435
,28,335,-0.639668492,Kostas Papanikolaou,,HOU,F,43,18.49844961,4.23255814,0.720930233,2.744186047,1.976744186,0.674418605,0.302325581,0.350253807,4.581395349,0.722222222,0.418604651,1.279069767,-2.119184675,-0.339109843,-1.134744116,-0.44787312,-0.762257128,-0.62575482,-0.923232866,-0.060017673,0.655157812
,28,336,-0.643136785,P.J. Hairston,,CHA,G,45,15.27259259,5.644444444,1.088888889,2.044444444,0.466666667,0.466666667,0.288888889,0.323420074,5.977777778,0.861111111,0.8,0.488888889,-1.815703097,0.096676059,-1.409922604,-1.164009433,-1.24717571,-0.648325943,-1.500086996,0.186518584,1.713798073
,29,346,-0.66527768,Jerami Grant,,PHI,F,65,21.1774359,6.323076923,0.753846154,3.046153846,1.215384615,0.615384615,1.046153846,0.352272727,5.415384615,0.590673575,2.969230769,1.307692308,-1.669832673,-0.300126402,-1.015993076,-0.808938846,-0.900049722,0.623737157,-1.074654724,-1.458451767,0.616810929
,30,350,-0.675399514,Adreian Payne,,MIN,F,32,23.1140625,6.65625,0.03125,5.0625,0.9375,0.59375,0.28125,0.413636364,6.875,0.652173913,1.4375,1.375,-1.598217918,-1.155921506,-0.223050246,-0.940722321,-0.950547576,-0.661157844,-0.605706538,-0.469907512,0.526635838
,30,357,-0.691381252,JaKarr Sampson,,PHI,F,74,15.28288288,5.216216216,0.418918919,2.202702703,1.040540541,0.513513514,0.351351351,0.421965318,4.675675676,0.670212766,1.27027027,1.027027027,-1.907749729,-0.696792073,-1.34768639,-0.89185657,-1.137829406,-0.543400721,-0.335969095,-0.353977899,0.992830615
,30,358,-0.693516581,Cleanthony Early,,NYK,F,39,16.59145299,5.384615385,0.564102564,2.487179487,0.923076923,0.615384615,0.307692308,0.355140187,5.487179487,0.75,1.230769231,1.025641026,-1.871552731,-0.524846163,-1.235813819,-0.947562294,-0.900049722,-0.616739726,-1.060664477,-0.079107802,0.994687503
,31,366,-0.705612827,Spencer Dinwiddie,Questionable - sore knee,DET,G,34,13.39068627,4.264705882,0.352941176,1.411764706,3.058823529,0.558823529,0.176470588,0.301775148,4.970588235,0.911764706,1,0.970588235,-2.112274595,-0.774931748,-1.658728525,0.065290145,-1.032070255,-0.837167604,-1.439080278,0.37000326,1.06844416
,31,371,-0.718426344,Damjan Rudez,,IND,F,68,15.40220588,4.75,1.014705882,0.691176471,0.779411765,0.235294118,0.073529412,0.452471483,3.867647059,0.695652174,0.338235294,0.705882353,-2.007961787,0.008818611,-1.942105104,-1.015693788,-1.787227704,-1.010089473,-0.061469249,-0.073190936,1.423082335
,32,373,-0.722869543,Nik Stauskas,,SAC,G,73,15.43150685,4.369863014,0.657534247,1.205479452,0.917808219,0.273972603,0.232876712,0.364864865,4.054794521,0.859375,0.876712329,0.547945205,-2.089671321,-0.414191857,-1.739851706,-0.950060914,-1.696947361,-0.742415894,-0.707947201,0.200582655,1.634677714
,32,379,-0.732445335,Dante Exum,Questionable - left hamstring soreness,UTA,G,82,22.15894309,4.792682927,1.012195122,1.597560976,2.414634146,0.5,0.170731707,0.348557692,5.073170732,0.625,0.390243902,1.43902439,-1.998787194,0.005845033,-1.585662787,-0.240209012,-1.169371609,-0.846807847,-1.03975236,-0.158121767,0.440859531
,32,384,-0.749469024,Noah Vonleh,Questionable - strained left calf,CHA,F,25,10.33866667,3.32,0.2,3.44,0.16,0.16,0.36,0.394736842,3.04,0.692307692,1.04,0.44,-2.31533686,-0.956065165,-0.861110204,-1.309442454,-1.962973437,-0.528872614,-0.362161292,-0.22855587,1.779296679
,33,387,-0.750906287,Kyle Anderson,,SAS,F,33,10.85050505,2.242424242,0.090909091,2.181818182,0.848484848,0.454545455,0.212121212,0.348314607,2.696969697,0.642857143,0.424242424,0.303030303,-2.546959186,-1.085265224,-1.35589938,-0.982936699,-1.27546811,-0.777281242,-0.545858281,-0.151289502,1.962801038
,33,388,-0.753454578,Dwight Powell,,DAL,F,29,8.15,3.103448276,0.103448276,1.724137931,0.310344828,0.310344828,0.206896552,0.462686567,2.310344828,0.757575758,1.137931034,0.379310345,-2.361884134,-1.070414642,-1.535885476,-1.238143206,-1.612050114,-0.786057692,0.012920208,-0.050181438,1.860605293
,33,389,-0.756800802,Cory Jefferson,,BKN,F,50,10.62166667,3.66,0.04,2.9,0.32,0.2,0.42,0.449101796,3.34,0.574074074,1.08,0.4,-2.242254675,-1.145558585,-1.073469142,-1.233564356,-1.869608516,-0.428083867,-0.071093156,-0.580461372,1.832886448
,33,390,-0.760122805,Jordan Adams,,MEM,G,30,8.281111111,3.133333333,0.333333333,0.933333333,0.533333333,0.533333333,0.233333333,0.406976744,2.866666667,0.608695652,0.766666667,0.466666667,-2.355460413,-0.798153981,-1.846875151,-1.132393558,-1.091567508,-0.741648857,-0.277048756,-0.34152719,1.743570167
,33,394,-0.77317639,Travis Wear,,NYK,F,51,13.17614379,3.901960784,0.215686275,2.078431373,0.784313725,0.294117647,0.215686275,0.401913876,4.098039216,0.769230769,0.509803922,0.68627451,-2.190245784,-0.937487378,-1.396556996,-1.013369091,-1.649926349,-0.771292606,-0.440996617,-0.008064517,1.449351829
,34,407,-0.791182495,Shayne Whittington,,IND,F,20,5.408333333,2.85,0.05,1.45,0.3,0.25,0.1,0.452380952,2.1,0.782608696,1.15,0.25,-2.416362233,-1.133715246,-1.643692217,-1.243049118,-1.752902365,-0.96562385,-0.025840404,0.026694897,2.03384808
,35,415,-0.804890084,Tyler Ennis,,MIL,G,33,12.46767677,3.666666667,0.363636364,1.060606061,2.212121212,0.545454545,0.151515152,0.361111111,4.363636364,0.714285714,0.212121212,1.272727273,-2.240821691,-0.762265076,-1.796824223,-0.336248364,-1.063275108,-0.879088057,-0.792816988,-0.036326378,0.663655132
,35,416,-0.80825936,Gary Harris,,DEN,G,55,13.07212121,3.418181818,0.381818182,1.163636364,0.527272727,0.709090909,0.127272727,0.304147465,3.945454545,0.744680851,0.854545455,0.690909091,-2.294232913,-0.740731732,-1.756306805,-1.135267729,-0.681327704,-0.919810783,-1.121795226,-0.068004027,1.443142676
,36,423,-0.82125674,Jarnell Stokes,,MEM,F,18,6.939814815,3.166666667,0,1.888888889,0.222222222,0.277777778,0.277777778,0.567567568,2.055555556,0.535714286,1.555555556,0.388888889,-2.348295492,-1.19293194,-1.47109596,-1.279934304,-1.688065615,-0.666990526,0.403435459,-0.995204777,1.847772494
,36,424,-0.82363382,Erick Green,,DEN,G,43,9.53255814,3.395348837,0.325581395,0.720930233,0.906976744,0.279069767,0,0.37654321,3.76744186,0.833333333,0.279069767,0.325581395,-2.299140808,-0.807334864,-1.93040422,-0.955197613,-1.685049952,-1.133605094,-0.576955706,0.042395533,1.932588343
,36,427,-0.835568268,James Young,,BOS,G,31,10.71236559,3.387096774,0.548387097,1.35483871,0.419354839,0.258064516,0.064516129,0.352941176,3.290322581,0.551724138,0.935483871,0.161290323,-2.300914569,-0.543458524,-1.681115088,-1.186446505,-1.734078792,-1.025230098,-0.642202991,-0.559364198,2.152696357
,37,433,-0.8653396,Joe Harris,Questionable - left ankle soreness,CLE,G,51,9.666666667,2.666666667,0.607843137,0.803921569,0.509803922,0.137254902,0.039215686,0.4,2.352941176,0.6,0.294117647,0.529411765,-2.455769294,-0.473042721,-1.897767272,-1.143552102,-2.016063294,-1.067730096,-0.254009553,-0.139629852,1.659507784
,37,442,-0.893523377,Devyn Marble,,ORL,G,16,13.01041667,2.3125,0.25,1.9375,1.0625,0.5625,0.125,0.318181818,2.75,0.3125,1,0.5625,-2.53189657,-0.896848471,-1.451979286,-0.881442557,-1.02348892,-0.923628538,-0.706848465,-1.240755601,1.615178013
,37,443,-0.895455823,Doug McDermott,Questionable - left elbow contusion,CHI,F,36,8.911574074,3.027777778,0.361111111,1.194444444,0.166666667,0.111111111,0.027777778,0.401869159,2.972222222,0.666666667,0.416666667,0.472222222,-2.378149326,-0.765255818,-1.744191303,-1.306280866,-2.077086119,-1.086943637,-0.315349913,-0.121972568,1.736127143
,37,444,-0.898655439,C.J. Wilcox,,LAC,G,21,4.788888889,1.952380952,0.333333333,0.333333333,0.380952381,0.142857143,0.047619048,0.421052632,1.80952381,1,0.095238095,0.476190476,-2.609303296,-0.798153981,-2.082829527,-1.204658414,-2.002986975,-1.053614025,-0.122442683,0.055279255,1.730810698
,38,446,-0.903807593,Glenn Robinson III,,PHI,F,35,7.450952381,2.085714286,0.142857143,1.114285714,0.314285714,0.171428571,0.028571429,0.388059701,1.914285714,0.666666667,0.685714286,0.314285714,-2.580643616,-1.023741386,-1.775714308,-1.236274288,-1.936297746,-1.085610453,-0.244793588,-0.198914615,1.947721666
,38,449,-0.919556196,Grant Jerrett,,UTA,F,8,6.366666667,2,0.125,1.125,0.375,0.25,0.25,0.269230769,3.25,1,0.125,0.375,-2.599067696,-1.044890205,-1.771500837,-1.207481259,-1.752902365,-0.713651983,-1.126325035,0.073433563,1.866380053
,38,452,-0.923351794,Eric Moreland,,SAC,F,3,0.694444444,0.666666667,0,0.333333333,0,0,0,1,0.333333333,0,0,0,-2.885664501,-1.19293194,-2.082829527,-1.385320552,-2.336433121,-1.133605094,0.340648986,-0.00281453,2.368784134
,38,455,-0.925613392,Nick Johnson,,HOU,G,28,9.370833333,2.642857143,0.178571429,1.392857143,0.392857143,0.25,0.107142857,0.346666667,2.678571429,0.68,0.892857143,0.678571429,-2.460887094,-0.981443748,-1.666164062,-1.199012722,-1.752902365,-0.953625189,-0.550002869,-0.226154467,1.459671988
,39,463,-0.94683339,Russ Smith,,MEM,G,12,5.422222222,2.5,0.166666667,0.5,0.666666667,0.25,0,0.32,2.083333333,0.923076923,1.083333333,1,-2.491593895,-0.99554296,-2.017286645,-1.06916181,-1.752902365,-1.133605094,-0.524458924,0.434011263,1.029039918
,39,465,-0.951823007,Zoran Dragic,,MIA,G,16,4.701041667,1.75,0.1875,0.5,0.3125,0.125,0,0.366666667,1.875,0.6,0.3125,0.3125,-2.652804597,-0.970869338,-2.017286645,-1.237121142,-2.044667743,-1.133605094,-0.311985765,-0.14818081,1.950114066
,39,467,-0.976545936,Cameron Bairstow,,CHI,F,18,3.528703704,0.555555556,0,0.444444444,0.055555556,0.111111111,0.055555556,0.214285714,0.777777778,0.8,0.277777778,0.166666667,-2.909547568,-1.19293194,-2.039134272,-1.35897399,-2.077086119,-1.040282181,-0.333749119,0.017298337,2.145493431
,40,470,-1.006512465,Bruno Caboclo,,TOR,F,8,2.927083333,1.25,0.25,0.25,0,0,0.125,0.333333333,1.5,0,0,0.5,-2.760278399,-0.896848471,-2.115600968,-1.385320552,-2.336433121,-0.923628538,-0.336599635,-0.00281453,1.698912026
,40,471,-1.007086021,Johnny O'Bryant III,Note - waived by knicks,MIL,F,34,10.8127451,2.941176471,0,1.882352941,0.5,0.147058824,0.117647059,0.366666667,3.529411765,0.444444444,0.794117647,0.735294118,-2.39676407,-1.19293194,-1.47366627,-1.148201495,-1.993179735,-0.935980101,-0.60247904,-0.704249629,1.383678093
,40,474,-1.02036254,Clint Capela,,HOU,C,12,7.469444444,2.666666667,0,3,0.166666667,0.083333333,0.75,0.482758621,2.416666667,0.173913043,1.916666667,0.416666667,-2.455769294,-1.19293194,-1.034143413,-1.306280866,-2.141922869,0.12625424,0.100480158,-3.089506252,1.810557377
,40,479,-1.631255802,Julius Randle,,LAL,F,1,13.56666667,2,0,0,0,0,0,0.333333333,3,0,2,1,-2.599067696,-1.19293194,-2.213915292,-1.385320552,-2.336433121,-1.133605094,-0.690439218,-4.158629226,1.029039918
