Own,Round,Rank,Value,Name,Inj,Team,Pos,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
,18,209,-0.442149819,Rodrigue Beaubois,,DAL,G,52,13.42307692,7.596153846,0.865384615,1.5,1.423076923,0.557692308,0.230769231,0.520134228,5.730769231,0.8,0.961538462,1.019230769,-1.411702046,-0.014756319,-1.658058295,-0.731405808,-1.061813418,-0.810950927,0.526103759,0.067159367,1.116075315
,18,214,-0.451844254,Jonny Flynn,,MIN,G,81,28.90123457,13.50617284,0.950617284,2.358024691,4.407407407,1.012345679,0.024691358,0.417016807,11.75308642,0.825925926,3.333333333,2.864197531,-0.216515025,0.097347273,-1.328187641,0.645095983,0.067029211,-1.172736071,-1.24725165,0.501590647,-1.41297101
,19,225,-0.484332674,DeJuan Blair,,SAS,F,82,18.24390244,7.780487805,0,6.426829268,0.792682927,0.609756098,0.475609756,0.555555556,6.036585366,0.546583851,1.963414634,1.365853659,-1.374424068,-1.152966887,0.236078793,-1.022170677,-0.932546092,-0.381115041,0.966619519,-1.339400677,0.640931067
,20,239,-0.521769814,DeMar DeRozan,Probable,TOR,G,77,21.62337662,8.597402597,0.051948052,2.896103896,0.688311688,0.558441558,0.233766234,0.499021526,6.636363636,0.762886598,2.519480519,0.805194805,-1.209218854,-1.084641404,-1.121321171,-1.070311189,-1.05995313,-0.805689463,0.340618783,-0.094883752,1.409471857
,21,251,-0.552636923,A.J. Price,,IND,G,56,15.41071429,7.321428571,1.071428571,1.571428571,1.892857143,0.625,0.053571429,0.40960452,6.321428571,0.8,1.339285714,1.053571429,-1.467259919,0.256246197,-1.630597326,-0.514722931,-0.894697551,-1.122034944,-0.765038553,0.095370944,1.069001774
,22,264,-0.577824096,Hasheem Thabeet,,MEM,C,68,13.01470588,3.058823529,0,3.573529412,0.161764706,0.220588235,1.308823529,0.58778626,1.926470588,0.580645161,1.367647059,0.632352941,-2.329289335,-1.152966887,-0.860882515,-1.313177342,-1.898797088,1.081654161,0.422340135,-0.795698278,1.646400288
,24,280,-0.600363805,Austin Daye,,DET,F,68,13.39705882,5.132352941,0.426470588,2.558823529,0.5,0.367647059,0.382352941,0.46440678,4.338235294,0.821428571,0.823529412,0.705882353,-1.909958121,-0.592044817,-1.250989812,-1.157168653,-1.533669983,-0.544834367,-0.069608794,0.109392767,1.54560753
,25,293,-0.632410965,Terrence Williams,,BKN,F,78,22.57692308,8.41025641,0.397435897,4.461538462,2.858974359,0.551282051,0.128205128,0.400306748,8.358974359,0.715277778,1.846153846,1.58974359,-1.24706555,-0.630233145,-0.519484268,-0.069108049,-1.077729215,-0.991009893,-1.158642331,-0.332453124,0.334026889
,25,297,-0.647116531,Jeff Ayres,,POR,F,39,10.41025641,2.666666667,0,2.512820513,0.025641026,0.179487179,0.41025641,0.661538462,1.666666667,0.9,0.512820513,0.307692308,-2.408595475,-1.152966887,-1.268675835,-1.375963448,-2.000845432,-0.495847736,0.601077918,0.186329031,2.091439082
,25,298,-0.648431565,Dante Cunningham,,POR,F,61,11.57377049,3.983606557,0,2.62295082,0.229508197,0.393442623,0.360655738,0.495327103,3.508196721,0.645833333,0.786885246,0.245901639,-2.142269856,-1.152966887,-1.226335846,-1.281931126,-1.469623098,-0.582925433,0.151091545,-0.307063974,2.176140587
,25,300,-0.65286471,Jordan Hill,,HOU,F,48,13.02083333,5.083333333,0,3.645833333,0.416666667,0.291666667,0.4375,0.492537313,4.1875,0.676470588,1.416666667,0.625,-1.919871388,-1.152966887,-0.833085015,-1.195605576,-1.722318987,-0.448019573,0.159481389,-0.419875913,1.656479564
,26,304,-0.664955007,Tyler Hansbrough,,IND,F,29,17.5862069,8.482758621,0,4.75862069,0.965517241,0.586206897,0.275862069,0.36,7.75862069,0.743362832,3.896551724,0.724137931,-1.23240338,-1.152966887,-0.405269946,-0.942452045,-0.991015563,-0.731787071,-1.678583063,-0.37070023,1.520583121
,26,306,-0.667219369,Wayne Ellington,,MIN,G,76,18.23684211,6.644736842,0.842105263,2.092105263,0.973684211,0.263157895,0.065789474,0.424107143,5.894736842,0.871428571,0.921052632,0.960526316,-1.604107731,-0.045374849,-1.430421314,-0.938685087,-1.7931024,-1.10058525,-0.549254133,0.260010153,1.196546294
,26,311,-0.675523891,Eric Maynor,,OKC,G,81,15.65432099,4.716049383,0.271604938,1.592592593,3.283950617,0.481481481,0.12345679,0.418478261,4.543209877,0.722222222,0.888888889,1.049382716,-1.994147462,-0.79573427,-1.622460742,0.12690931,-1.251034558,-0.999345956,-0.474541136,-0.14410379,1.074743583
,27,317,-0.695304869,Sam Young,,MEM,F,80,16.5125,7.4375,0.1375,2.5125,0.65,0.4375,0.25,0.450704225,6.2125,0.777142857,2.1875,1.175,-1.443786717,-0.972117875,-1.268799058,-1.08798219,-1.360234609,-0.77718987,-0.260037439,0.009854201,0.902549733
,27,320,-0.698570335,James Johnson,,CHI,F,65,11.63076923,3.938461538,0.230769231,1.969230769,0.723076923,0.323076923,0.661538462,0.452380952,3.230769231,0.728571429,1.076923077,0.938461538,-2.151399563,-0.849444069,-1.477660852,-1.054275965,-1.644331583,-0.054703269,-0.128864319,-0.153245677,1.226792283
,27,322,-0.700098297,Jodie Meeks,Injured - 25-games (0g),PHI,G,57,12.59649123,4.929824561,0.736842105,1.736842105,0.684210526,0.315789474,0.087719298,0.389513109,4.684210526,0.794871795,0.684210526,0.438596491,-1.950915568,-0.183823854,-1.567003503,-1.072202822,-1.662425331,-1.0620858,-0.750426687,0.036000844,1.911998047
,28,336,-0.73853526,Jon Brockman,,SAC,F,50,13.12,2.94,0,4.26,0.46,0.28,0.08,0.533980583,2.06,0.596774194,1.24,0.46,-2.353319095,-1.152966887,-0.596966449,-1.175618376,-1.751285738,-1.075637607,0.238639757,-0.662321461,1.882658513
,29,343,-0.749003888,Trey Gilder,,MEM,F,2,2.5,1,0,0.5,0,0.5,0,1,0.5,0,0,0,-2.745646569,-1.152966887,-2.042511862,-1.387790194,-1.20505559,-1.2160836,0.500453623,-0.004651921,2.513218008
,29,346,-0.759429519,Jeff Teague,,ATL,G,70,10.22857143,3.228571429,0.1,0.957142857,1.742857143,0.471428571,0.142857143,0.398230088,3.228571429,0.829787234,0.671428571,0.714285714,-2.294961106,-1.021440333,-1.86676166,-0.583909394,-1.27599457,-0.965287183,-0.465638483,0.105038699,1.534088358
,30,356,-0.795144262,Derrick Brown,,CHA,F,56,9.553571429,3.321428571,0.035714286,1.392857143,0.339285714,0.375,0.178571429,0.462585034,2.625,0.666666667,1.285714286,0.339285714,-2.276182545,-1.105993118,-1.699249748,-1.231297005,-1.515413628,-0.902588079,-0.054682916,-0.419022744,2.048131424
,31,362,-0.802849623,DeMarre Carroll,Out for season - left hip strain (0g),MEM,F,66,11.95454545,3.166666667,0,2.272727273,0.5,0.424242424,0.121212121,0.396396396,3.363636364,0.622641509,0.803030303,0.363636364,-2.307480146,-1.152966887,-1.360980538,-1.157168653,-1.393151371,-1.00328664,-0.496647321,-0.368717056,2.014752004
,31,371,-0.826589133,Lester Hudson,,MEM,G,22,5.954545455,2.636363636,0.227272727,0.772727273,0.590909091,0.363636364,0.136363636,0.396226415,2.409090909,0.846153846,0.590909091,0.636363636,-2.414723676,-0.8540429,-1.937660889,-1.115237463,-1.543627995,-0.97668702,-0.358902987,0.12067823,1.640902501
,32,376,-0.844425317,Danny Green,,CLE,G,19,5.947368421,1.894736842,0.263157895,0.842105263,0.263157895,0.263157895,0.105263158,0.378378378,1.947368421,0.75,0.210526316,0.263157895,-2.56470335,-0.806844375,-1.910988273,-1.266410435,-1.7931024,-1.03128624,-0.358709875,-0.020268936,2.152486032
,32,377,-0.852272801,DaJuan Summers,,DET,F,39,10.38461538,3.435897436,0.384615385,1.153846154,0.41025641,0.230769231,0.179487179,0.353846154,3.333333333,0.710526316,0.974358974,0.41025641,-2.253033431,-0.647095524,-1.791138376,-1.198562263,-1.873519057,-0.90098041,-0.765530386,-0.191441867,1.950846106
,32,382,-0.860116953,Gerald Henderson,,CHA,F,43,8.348837209,2.627906977,0.093023256,1.279069767,0.302325581,0.23255814,0.209302326,0.355769231,2.418604651,0.744680851,1.093023256,0.325581395,-2.416433872,-1.030616604,-1.742995711,-1.248344611,-1.86907744,-0.848637687,-0.548820586,-0.103043114,2.066917051
,33,385,-0.867891732,Jermaine Taylor,,HOU,G,30,10.06666667,4.266666667,0.166666667,1.533333333,0.533333333,0.333333333,0.1,0.378151261,3.966666667,0.717391304,1.533333333,0.633333333,-2.085026424,-0.933755963,-1.645243176,-1.141793883,-1.618866308,-1.040526108,-0.723609708,-0.267260403,1.645056385
,34,403,-0.902544897,Earl Clark,,PHO,G,50,7.62,2.8,0.04,1.24,0.42,0.14,0.26,0.370860927,3.02,0.722222222,0.72,0.46,-2.381631387,-1.100356265,-1.758016222,-1.194068099,-2.098886741,-0.759634121,-0.595361818,-0.117607935,1.882658513
,34,408,-0.913921242,Othyus Jeffers,,UTA,C,13,5.461538462,2.846153846,0,1.461538462,0.076923077,0.307692308,0,0.413793103,2.230769231,0.684210526,1.461538462,0.461538462,-2.372297664,-1.152966887,-1.67284497,-1.352309957,-1.682529495,-1.2160836,-0.257460181,-0.39934804,1.880549619
,36,422,-0.963061402,Byron Mullens,,OKC,C,13,4.307692308,1.076923077,0,0.769230769,0.076923077,0.153846154,0,0.368421053,1.461538462,0,0,0.307692308,-2.730090364,-1.152966887,-1.939005133,-1.352309957,-2.06450862,-1.2160836,-0.299375216,-0.004651921,2.091439082
,36,427,-0.97708252,Taylor Griffin,,PHO,F,8,4.125,1.25,0,0.25,0.125,0,0.25,0.4,1.25,0.5,0.5,0.125,-2.695088905,-1.152966887,-2.138625254,-1.330134808,-2.446487744,-0.77718987,-0.181215798,-0.413903728,2.341870319
,37,433,-1.001830428,Patty Mills,,POR,G,10,3.9,2.6,0.2,0.2,0.5,0,0,0.416666667,2.4,0.571428571,0.7,0.4,-2.422077518,-0.889913778,-2.157847932,-1.157168653,-2.446487744,-1.2160836,-0.263060136,-0.428739892,1.964905404
