Own,Round,Rank,Value,Name,Inj,Team,Pos,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
,22,257,-0.559942322,Pascal Siakam,,TOR,F,55,15.62030303,4.163636364,0.018181818,3.345454545,0.309090909,0.472727273,0.818181818,0.502439024,3.727272727,0.6875,0.581818182,0.6,-1.826302526,-1.411831267,-0.882447775,-1.243523534,-1.376043829,0.309943243,0.220479228,-0.16098364,1.331229205
,23,266,-0.566445062,Georgios Papagiannis,,SAC,C,22,16.13787879,5.636363636,0,3.954545455,0.909090909,0.136363636,0.772727273,0.549019608,4.636363636,0.857142857,0.636363636,1.090909091,-1.575131754,-1.431699328,-0.651742271,-0.972316596,-2.238910013,0.224454648,0.667678831,0.112417523,0.767243403
,23,275,-0.587371623,Troy Williams,Out for season - fractured jaw (0g),HOU,F,30,18.55277778,6.166666667,0.6,2.266666667,0.833333333,0.933333333,0.333333333,0.439759036,5.533333333,0.65625,1.066666667,1.1,-1.484689604,-0.77605333,-1.291060508,-1.006559897,-0.194461307,-0.601935107,-0.306947234,-0.381436846,0.756799222
,24,277,-0.595888555,Kris Dunn,Out for season - toe (0g),MIN,G,78,17.08974359,3.756410256,0.269230769,2.115384615,2.41025641,1.012820513,0.461538462,0.376996805,4.012820513,0.610169492,0.756410256,1.141025641,-1.895754146,-1.137499201,-1.348361645,-0.293772431,0.009445393,-0.360813428,-0.681431113,-0.36447693,0.709666505
,24,283,-0.602213847,Taurean Prince,,ATL,F,59,16.63446328,5.677966102,0.559322034,2.644067797,0.898305085,0.745762712,0.440677966,0.398601399,4.847457627,0.787234043,1.593220339,1.050847458,-1.568036534,-0.820503906,-1.148112195,-0.977191914,-0.675632067,-0.400046786,-0.632630876,-0.011038959,0.81326861
,24,284,-0.603093634,Tyler Ulis,,PHO,G,61,18.40546448,7.278688525,0.344262295,1.590163934,3.704918033,0.770491803,0.081967213,0.420091324,7.180327869,0.774647887,1.163934426,1.262295082,-1.295036439,-1.055509001,-1.547299603,0.291429593,-0.612195076,-1.074691711,-0.656844956,-0.048040415,0.5703449
,25,290,-0.614191623,Juan Hernangomez,,DEN,F,62,13.57930108,4.919354839,0.741935484,3,0.483870968,0.451612903,0.225806452,0.452914798,3.596774194,0.75,1.225806452,0.5,-1.69741621,-0.620954277,-1.013295673,-1.164520927,-1.430208053,-0.804166193,-0.112198732,-0.131079743,1.446115202
,25,296,-0.626672459,Dorian Finney-Smith,,DAL,F,81,20.27037037,4.320987654,0.691358025,2.75308642,0.827160494,0.641975309,0.296296296,0.371257485,4.12345679,0.754098361,0.75308642,0.555555556,-1.799466569,-0.676222458,-1.106819186,-1.009350091,-0.941875592,-0.671592481,-0.743482007,-0.07353339,1.382289648
,26,303,-0.63582652,Chinanu Onuaku,,HOU,C,5,10.32,2.8,0,2,0.6,0.6,0.2,0.714285714,1.4,1,0.8,0.8,-2.058868055,-1.431699328,-1.392065903,-1.112029261,-1.049553922,-0.852701654,0.625776028,0.447246202,1.101457212
,26,311,-0.652941029,Isaiah Whitehead,Out for season - wrist surgery (0g),BKN,G,73,22.5130137,7.438356164,0.602739726,2.479452055,2.630136986,0.589041096,0.479452055,0.402366864,6.945205479,0.805309735,1.547945205,1.95890411,-1.267805433,-0.773059513,-1.210463738,-0.194383868,-1.077666556,-0.327122454,-0.85988436,0.063877983,-0.229961325
,27,319,-0.664282758,Brandon Ingram,Questionable - concussion,LAL,F,79,28.85126582,9.367088608,0.696202532,4.012658228,2.101265823,0.632911392,0.455696203,0.401746725,8.696202532,0.621495327,2.708860759,1.46835443,-0.938863867,-0.670928656,-0.629730883,-0.43343975,-0.965127056,-0.371801252,-1.08721778,-1.21504714,0.333611563
,27,321,-0.667544786,Cheick Diallo,,NOR,F,17,11.68529412,5.117647059,0,4.294117647,0.235294118,0.235294118,0.411764706,0.473684211,4.470588235,0.714285714,1.235294118,0.411764706,-1.663597857,-1.431699328,-0.523122434,-1.276880537,-1.985125841,-0.454425374,0.029307218,-0.249844122,1.547485199
,27,322,-0.66814125,Denzel Valentine,Out for season - left knee surgery (0g),CHI,F,57,17.13274854,5.105263158,1.280701754,2.649122807,1.105263158,0.526315789,0.122807018,0.354166667,5.052631579,0.777777778,0.315789474,0.859649123,-1.665709907,-0.032221029,-1.146197508,-0.883644471,-1.238574394,-0.997882286,-1.069226974,-0.012743402,1.032928723
,28,325,-0.672086245,Jaylen Brown,,BOS,G,78,17.23269231,6.602564103,0.58974359,2.833333333,0.820512821,0.474358974,0.230769231,0.452830189,5.435897436,0.685483871,1.58974359,0.871794872,-1.410348144,-0.787260954,-1.076424044,-1.012354917,-1.371858061,-0.794832451,-0.171831288,-0.442841307,1.018974958
,28,327,-0.675167721,Domantas Sabonis,,OKC,C,81,20.14197531,5.913580247,0.62962963,3.543209877,1,0.481481481,0.407407407,0.399168399,5.938271605,0.656716418,0.827160494,1.049382716,-1.527853,-0.74367575,-0.807543943,-0.931224636,-1.353586851,-0.462620359,-0.769472608,-0.295483738,0.814951393
,28,331,-0.681735711,Chasson Randle,,NYK,G,26,11.50128205,5.269230769,0.615384615,1.346153846,1.307692308,0.346153846,0.076923077,0.408163265,3.769230769,0.953488372,1.653846154,0.730769231,-1.63774555,-0.759241895,-1.639723361,-0.792144155,-1.700739836,-1.084178466,-0.425525578,0.722683766,1.180993671
,29,341,-0.694197428,Timothe Luwawu-Cabarrot,,PHI,G,69,17.24565217,6.449275362,0.724637681,2.15942029,1.072463768,0.449275362,0.144927536,0.402777778,5.217391304,0.853658537,1.782608696,1.072463768,-1.43649124,-0.639856336,-1.331682243,-0.898470175,-1.436204495,-0.95627914,-0.641359358,0.304131641,0.788434496
,29,342,-0.694446825,Patrick McCaw,Injured - back (0g),GSW,G,71,15.12488263,3.971830986,0.577464789,1.436619718,1.098591549,0.450704225,0.197183099,0.432653061,3.450704225,0.783783784,0.521126761,0.507042254,-1.85901456,-0.800678532,-1.605457582,-0.886660116,-1.432539065,-0.857999538,-0.235117723,-0.010578951,1.438024639
,29,343,-0.696485581,Paul Zipser,Questionable - foot,CHI,F,44,19.16818182,5.454545455,0.75,2.840909091,0.818181818,0.340909091,0.386363636,0.398190045,5.022727273,0.775,0.909090909,0.931818182,-1.606140491,-0.612141831,-1.073554573,-1.013408557,-1.71419409,-0.502198413,-0.659375914,-0.037372942,0.95001658
,29,344,-0.696549652,Jarrod Uthoff,,DAL,F,9,12.75,4.444444444,0.333333333,2.555555556,1,0.222222222,0.444444444,0.421052632,4.222222222,0.714285714,0.777777778,0.333333333,-1.778411254,-1.067451551,-1.181637997,-0.931224636,-2.018658885,-0.392962985,-0.37768873,-0.158502689,1.637591863
,30,357,-0.725773033,Thon Maker,,MIL,C,57,9.863157895,3.964912281,0.49122807,2,0.368421053,0.192982456,0.456140351,0.458563536,3.175438596,0.653061224,0.859649123,0.298245614,-1.860194531,-0.894913131,-1.392065903,-1.216705623,-2.093667009,-0.37096592,-0.065996688,-0.315351232,1.677902739
,31,366,-0.752746498,Ron Baker,Out for season - shoulder surgery (0g),NYK,G,52,16.48237179,4.134615385,0.442307692,1.903846154,2.057692308,0.653846154,0.134615385,0.377880184,4.173076923,0.651162791,0.826923077,1.076923077,-1.831251997,-0.948370548,-1.428486117,-0.453135482,-0.911423576,-0.97567371,-0.702028821,-0.307659605,0.783311375
,32,377,-0.762345867,Jakob Poeltl,,TOR,C,54,11.60030864,3.055555556,0,3.055555556,0.222222222,0.333333333,0.37037037,0.582608696,2.12962963,0.543859649,1.055555556,0.555555556,-2.015283552,-1.431699328,-0.992252882,-1.282789185,-1.733628013,-0.532277733,0.4387268,-0.694198555,1.382289648
,32,379,-0.767135961,Maurice Ndour,,NYK,F,32,10.35833333,3.0625,0.03125,2.03125,0.25,0.46875,0.21875,0.464285714,2.625,0.730769231,0.8125,0.4375,-2.01409919,-1.397551099,-1.380229333,-1.270233309,-1.386246639,-0.817437608,-0.026663627,-0.129681796,1.51791895
,33,391,-0.796913687,Dragan Bender,,PHO,F,43,13.23100775,3.395348837,0.651162791,2.418604651,0.534883721,0.255813953,0.511627907,0.354037267,3.744186047,0.363636364,0.255813953,0.744186047,-1.957332469,-0.720145532,-1.233510923,-1.141462572,-1.932486761,-0.266607749,-0.792499929,-0.293756878,1.165579629
,34,398,-0.81382155,Gary Payton II,,MIL,G,6,16.53888889,3.333333333,0.166666667,2,2.166666667,0.5,0.666666667,0.363636364,3.666666667,0.6,0.833333333,1.666666667,-1.967909092,-1.24957544,-1.392065903,-0.403877812,-1.306081706,0.024981258,-0.711805736,-0.423838096,0.105778574
,34,400,-0.819328164,Brice Johnson,Note - waived by grizzlies,LAC,F,3,3.072222222,1.333333333,0,1,0.333333333,0.666666667,0.333333333,0.285714286,2.333333333,0,0,0.333333333,-2.309005202,-1.431699328,-1.770836133,-1.232565678,-0.878535399,-0.601935107,-0.78374624,-0.003222252,1.637591863
,34,402,-0.820980133,Malik Beasley,,DEN,G,22,7.495454545,3.772727273,0.409090909,0.772727273,0.5,0.318181818,0,0.452054795,3.318181818,0.8,0.454545455,0.363636364,-1.892971311,-0.984667966,-1.856920276,-1.157230418,-1.77249586,-1.228851473,-0.108500149,0.010038329,1.602777924
,34,403,-0.822333166,Fred VanVleet,,TOR,G,37,7.941891892,2.891891892,0.297297297,1.108108108,0.945945946,0.459459459,0.054054054,0.354545455,2.972972973,0.818181818,0.594594595,0.405405405,-2.043196071,-1.106829689,-1.729888,-0.955657693,-1.410079457,-1.12718936,-0.625933513,0.042984145,1.554791144
,34,405,-0.825446905,Sheldon Mac,Out for season - torn achilles (0g),WAS,G,30,9.558333333,3,0.233333333,1.133333333,0.5,0.266666667,0.066666667,0.4,2.5,0.851851852,0.9,0.166666667,-2.024758444,-1.176725884,-1.720333435,-1.157230418,-1.904646536,-1.1034682,-0.318540983,0.147613232,1.829068524
,35,412,-0.84563527,Jonathan Gibson,,DAL,G,17,13.60098039,6.235294118,0.882352941,1.294117647,1.588235294,0.470588235,0,0.368421053,5.588235294,0.724137931,1.705882353,1.235294118,-1.472985325,-0.467514037,-1.659433124,-0.665335481,-1.381531054,-1.228851473,-1.037503427,-0.298928732,0.601365226
,35,413,-0.846619878,Wade Baldwin IV,,MEM,G,33,12.27121212,3.212121212,0.090909091,1.393939394,1.878787879,0.575757576,0.212121212,0.315789474,3.454545455,0.837837838,1.121212121,1.212121212,-1.988581584,-1.332359025,-1.621623618,-0.534002353,-1.111742476,-0.829904695,-0.972094104,0.142741302,0.62798765
,35,414,-0.850215348,Kay Felder,,CLE,G,42,9.184920635,3.952380952,0.166666667,0.976190476,1.380952381,0.428571429,0.166666667,0.392405063,3.761904762,0.714285714,1.166666667,0.738095238,-1.862331725,-1.24957544,-1.779854471,-0.759029755,-1.489315838,-0.91539329,-0.532871816,-0.236142907,1.172577114
,35,415,-0.851698788,Deyonta Davis,,MEM,C,36,6.6125,1.611111111,0,1.666666667,0.055555556,0.111111111,0.472222222,0.510638298,1.305555556,0.555555556,0.5,0.222222222,-2.261630742,-1.431699328,-1.518322646,-1.358124446,-2.303689757,-0.340719955,0.098570159,-0.314915346,1.76524297
,36,423,-0.858219525,Wayne Selden Jr.,Out for season - knee soreness (0g),MEM,G,14,16.85595238,5.071428571,0.5,1.142857143,0.928571429,0.428571429,0.071428571,0.431034483,4.142857143,0.636363636,1.571428571,0.857142857,-1.67148033,-0.885327663,-1.7167261,-0.963511176,-1.489315838,-1.094512252,-0.295073247,-0.64383719,1.035808071
,36,424,-0.860653756,Malachi Richardson,,SAC,G,22,9.00530303,3.590909091,0.363636364,1.045454545,0.5,0.227272727,0.045454545,0.411764706,3.090909091,0.789473684,0.863636364,0.363636364,-1.923980048,-1.034338117,-1.753619304,-1.157230418,-2.005702936,-1.143362878,-0.328132141,-0.00229589,1.602777924
,36,432,-0.88005987,Joel Bolomboy,Note - waived,UTA,F,12,4.377777778,1.833333333,0.083333333,1.5,0.166666667,0.083333333,0.25,0.5625,1.333333333,0.5,0.5,0.166666667,-2.223731174,-1.340637384,-1.581451018,-1.307900939,-2.374947474,-0.758664199,0.226794668,-0.389069831,1.829068524
,37,439,-0.889093072,DeAndre' Bembry,,ATL,F,38,9.755701754,2.657894737,0.026315789,1.552631579,0.763157895,0.210526316,0.131578947,0.479591837,2.578947368,0.375,0.421052632,0.421052632,-2.083103831,-1.402942924,-1.561515742,-1.038280006,-2.048662135,-0.981384487,0.045886568,-0.468649763,1.536814673
,37,444,-0.913686903,Dejounte Murray,,SAS,G,38,8.460526316,3.421052632,0.236842105,1.105263158,1.289473684,0.210526316,0.131578947,0.431034483,3.052631579,0.7,0.789473684,1,-1.952948737,-1.172891697,-1.730965582,-0.800379183,-2.048662135,-0.981384487,-0.216689954,-0.190945569,0.871685219
,38,445,-0.915928388,Stephen Zimmerman,,ORL,C,19,5.671052632,1.210526316,0,1.842105263,0.210526316,0.105263158,0.263157895,0.333333333,1.578947368,0.6,0.263157895,0.157894737,-2.3299497,-1.431699328,-1.451871728,-1.28807587,-2.318691381,-0.7339175,-0.392247921,-0.136048308,1.839146243
,38,446,-0.922741344,A.J. Hammons,G-League,DAL,C,22,7.41969697,2.181818182,0.227272727,1.681818182,0.181818182,0.045454545,0.590909091,0.404761905,1.909090909,0.45,0.909090909,0.454545455,-2.164297761,-1.183348571,-1.512583703,-1.301052279,-2.47211709,-0.117499734,-0.226002063,-0.826107007,1.498336109
,38,447,-0.925788776,Marshall Plumlee,,NYK,C,21,8.103968254,1.904761905,0,2.428571429,0.476190476,0.19047619,0.19047619,0.551724138,1.380952381,0.421052632,0.904761905,0.571428571,-2.211549171,-1.431699328,-1.229735804,-1.167992598,-2.100096277,-0.87061355,0.207639557,-0.892105594,1.364053776
,38,456,-0.940199056,Tim Quarterman,Note - to be waived,POR,G,16,5.002083333,1.9375,0.3125,0.875,0.6875,0.125,0.1875,0.481481481,1.6875,0,0.1875,0.6875,-2.205965752,-1.090217037,-1.818182411,-1.07247825,-2.268060898,-0.876211017,0.036806379,-0.39818648,1.230703958
,39,458,-0.950956702,Jake Layman,,POR,F,35,7.107619048,2.228571429,0.371428571,0.685714286,0.314285714,0.228571429,0.085714286,0.295454545,2.514285714,0.764705882,0.485714286,0.314285714,-2.156324086,-1.025823234,-1.889878205,-1.241175422,-2.002371407,-1.067644408,-0.800052183,-0.034816285,1.65947491
,39,459,-0.954419015,Bryn Forbes,,SAS,G,36,7.913888889,2.611111111,0.472222222,0.638888889,0.666666667,0.027777778,0,0.363636364,2.75,0.833333333,0.166666667,0.305555556,-2.091082687,-0.915681645,-1.907614271,-1.081895157,-2.51746291,-1.228851473,-0.533158485,0.016470858,1.66950464
,39,461,-0.962922275,Kyle Wiltjer,,HOU,F,14,3.13452381,0.928571429,0.285714286,0.714285714,0.142857143,0.214285714,0.071428571,0.285714286,1,0.5,0.142857143,0.357142857,-2.378036557,-1.119486948,-1.879056198,-1.318663119,-2.039018233,-1.094512252,-0.334300808,-0.113464417,1.610238054
,39,463,-0.964715804,Demetrius Jackson,,BOS,G,5,3.403333333,2,0.2,0.8,0.6,0,0,0.75,0.8,0.5,1.2,0,-2.195306499,-1.213150662,-1.846590179,-1.112029261,-2.588720628,-1.228851473,0.410917723,-0.929256442,2.020545185
,39,466,-0.974836968,Daniel Ochefu,,WAS,F,19,3.942105263,1.263157895,0,1.157894737,0.157894737,0.105263158,0,0.444444444,1.421052632,0,0.105263158,0.157894737,-2.320973486,-1.431699328,-1.711030307,-1.311865953,-2.318691381,-1.228851473,-0.064610469,-0.224956555,1.839146243
,39,467,-0.979432229,Damian Jones,,GSW,C,10,8.508333333,1.9,0,2.3,0,0.1,0.5,0.5,1.6,0.3,1,0.6,-2.212361304,-1.431699328,-1.278434834,-1.383236199,-2.332192844,-0.288476924,0.089111871,-1.3088297,1.331229205
,39,468,-0.980104721,Henry Ellenson,,DET,F,19,7.697368421,3.157894737,0.526315789,2.157894737,0.368421053,0.052631579,0.052631579,0.359375,3.368421053,0.5,0.421052632,0.736842105,-1.997829804,-0.85657126,-1.332260077,-1.216705623,-2.453706005,-1.129864679,-0.679875302,-0.328146529,1.174016789
,40,470,-0.985318187,Isaiah Taylor,,HOU,G,4,13,0.75,0,0.75,0.75,0.25,0.25,0.142857143,1.75,0.5,0.5,0,-2.408491567,-1.431699328,-1.86552869,-1.044227527,-1.947401167,-0.758664199,-1.043326558,-0.389069831,2.020545185
,40,471,-0.99107113,Danuel House,,WAS,F,1,0.833333333,0,0,1,0,0,0,0,0,0,0,0,-2.536402608,-1.431699328,-1.770836133,-1.383236199,-2.588720628,-1.228851473,0.002783265,-0.003222252,2.020545185
,40,474,-1.023640549,Georges Niang,,IND,F,23,4.031884058,0.913043478,0.043478261,0.739130435,0.217391304,0.130434783,0,0.25,1.565217391,1,0.086956522,0.217391304,-2.380684819,-1.384188748,-1.869645758,-1.284972816,-2.25411917,-1.228851473,-0.626836881,0.045741711,1.770793018
,40,475,-1.031126305,Diamond Stone,,LAC,C,7,3.464285714,1.428571429,0,0.857142857,0,0,0.142857143,0.230769231,1.857142857,1,0.571428571,0.285714286,-2.29276253,-1.431699328,-1.824946166,-1.383236199,-2.588720628,-0.960173031,-0.809439277,0.318540929,1.69229948
,40,478,-1.069096861,Michael Gbinije,,DET,G,9,3.505555556,0.444444444,0,0.333333333,0.222222222,0,0,0.1,1.111111111,1,0.222222222,0,-2.460603473,-1.431699328,-2.023349619,-1.282789185,-2.588720628,-1.228851473,-0.748311104,0.121907874,2.020545185
,40,479,-1.07918287,Mike Tobey,,CHA,C,2,12.59166667,1,0,1.5,0.5,0,0,0.25,2,0,0,0.5,-2.365854553,-1.431699328,-1.581451018,-1.157230418,-2.588720628,-1.228851473,-0.801731366,-0.003222252,1.446115202
,41,482,-1.143035583,Ben Bentil,,DAL,F,3,3.288888889,0,0,0.666666667,0,0,0,0,1,0,0,0.333333333,-2.536402608,-1.431699328,-1.897092876,-1.383236199,-2.588720628,-1.228851473,-0.855686744,-0.003222252,1.637591863
,41,484,-1.184367341,Patricio Garino,,ORL,F,5,8.623333333,0,0,1.4,0,0,0,0,1.4,0,0,0.6,-2.536402608,-1.431699328,-1.619328041,-1.383236199,-2.588720628,-1.228851473,-1.199074748,-0.003222252,1.331229205
