Own,Round,Rank,Value,Name,Inj,Team,Pos,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
,21,246,-0.521163947,Derrick Favors,,UTA,F,78,19.69230769,6.833333333,0,5.282051282,0.5,0.371794872,0.858974359,0.516826923,5.333333333,0.595375723,2.217948718,0.987179487,-1.550489427,-1.176401432,-0.110099745,-1.135217299,-1.506956945,0.316411995,0.518121031,-1.186425882,1.140582184
,21,250,-0.534977889,Eric Bledsoe,,LAC,G,81,22.69135802,6.703703704,0.395061728,2.75308642,3.543209877,1.135802469,0.308641975,0.423868313,6,0.744360902,1.641975309,2.395061728,-1.577471114,-0.638732857,-1.08009544,0.17554924,0.388161357,-0.641957684,-0.519390613,-0.184248846,-0.736615042
,21,251,-0.5379022,Jordan Crawford,,WAS,G,42,24.45238095,11.66666667,0.785714286,2.5,2.785714286,0.928571429,0.071428571,0.384,11.9047619,0.869047619,2,1.976190476,-0.544457936,-0.107065048,-1.177167859,-0.150718061,-0.125874549,-1.0550501,-1.985333577,0.482661153,-0.178113819
,23,272,-0.589969633,Larry Sanders,,MIL,C,60,14.51666667,4.333333333,0,2.966666667,0.266666667,0.366666667,1.2,0.432835821,4.466666667,0.56,0.833333333,0.633333333,-2.070850543,-1.176401432,-0.998175789,-1.235718263,-1.51967744,0.910286976,-0.302776362,-0.528796152,1.61238231
,23,276,-0.599458276,Al-Farouq Aminu,,LAC,F,81,17.9382716,5.641975309,0.555555556,3.296296296,0.740740741,0.728395062,0.308641975,0.39408867,5.012345679,0.773109244,1.469135802,1.271604938,-1.798463983,-0.420304999,-0.871744881,-1.031525828,-0.622411361,-0.641957684,-0.725093979,-0.04496579,0.761344026
,24,278,-0.60548071,Jeremy Evans,,UTA,F,50,9.28,3.56,0,1.94,0.48,0.34,0.34,0.660869565,2.3,0.702702703,0.74,0.38,-2.231815581,-1.176401432,-1.391958344,-1.143831667,-1.585824018,-0.587349631,0.887647599,-0.169957167,1.950163849
,25,290,-0.630579998,Gordon Hayward,Out for season - fractured tibia and dislocated ankle (0g),UTA,F,71,17.15492958,5.464788732,0.492957746,1.957746479,1.14084507,0.422535211,0.267605634,0.484641638,4.126760563,0.711340206,1.366197183,0.985915493,-1.835344385,-0.505498963,-1.385151604,-0.859193525,-1.381095702,-0.713419925,0.14331466,-0.281098068,1.142267529
,25,299,-0.646278254,Damion James,,BKN,F,25,16.12,4.4,0,3.4,0.8,0.64,0.44,0.446601942,4.12,0.642857143,1.12,1,-2.056974246,-1.176401432,-0.831968866,-1.006001774,-0.841675017,-0.413205839,-0.165946789,-0.447818299,1.123487977
,26,309,-0.658500627,Luke Harangody,,CLE,F,48,13.25,4.020833333,0.333333333,2.979166667,0.625,0.3125,0.354166667,0.383495146,4.291666667,0.730769231,0.541666667,0.333333333,-2.135895682,-0.722743572,-0.993381358,-1.081377497,-1.654037677,-0.56267926,-0.707740967,-0.081036395,2.012386764
,29,337,-0.727051742,Tiago Splitter,,SAS,C,59,12.44067797,4.711864407,0,3.389830508,0.440677966,0.491525424,0.288135593,0.528795812,3.237288136,0.542857143,2.372881356,0.542372881,-1.992061402,-1.176401432,-0.835869419,-1.160768391,-1.209965709,-0.677668275,0.398428342,-1.622823656,1.733664263
,29,343,-0.745850775,Kevin Seraphin,,WAS,F,57,11.12280702,2.701754386,0,2.666666667,0.175438596,0.298245614,0.49122807,0.448979592,2.578947368,0.709677419,0.543859649,0.736842105,-2.410454639,-1.176401432,-1.11324212,-1.275011873,-1.689395634,-0.323995336,-0.084622047,-0.113902971,1.474369077
,29,348,-0.748843313,James Anderson,,SAS,G,23,12.43478261,4.086956522,0.782608696,0.956521739,0.782608696,0.130434783,0.260869565,0.382716049,3.52173913,0.777777778,0.782608696,0.565217391,-2.122132508,-0.111291674,-1.769175795,-1.013492529,-2.105649842,-0.72515037,-0.582747562,-0.013154117,1.703204577
,30,356,-0.762589628,Lazar Hayward,,MIN,F,41,10.26829268,3.902439024,0.414634146,1.707317073,0.682926829,0.292682927,0.170731707,0.357142857,3.756097561,0.785714286,1.024390244,0.463414634,-2.1605388,-0.612095314,-1.481204913,-1.056427345,-1.703193861,-0.882119854,-0.812222128,0.005552467,1.838943098
,31,364,-0.776379458,Quincy Pondexter,Note - released,NOR,G,66,11.12121212,2.848484848,0.272727273,1.333333333,0.424242424,0.257575758,0.151515152,0.405555556,2.727272727,0.705882353,0.515151515,0.242424242,-2.379913508,-0.805226819,-1.624648036,-1.167847482,-1.790277077,-0.915584292,-0.324131959,-0.113386179,2.133600235
,31,365,-0.779803394,Cole Aldrich,,OKC,C,18,7.777777778,1,0,1.944444444,0.222222222,0.277777778,0.388888889,0.533333333,0.833333333,0.5,0.222222222,0.444444444,-2.764665364,-1.176401432,-1.390253658,-1.254861303,-1.740166033,-0.502212666,0.124237072,-0.178144131,1.864236966
,31,371,-0.787310557,Greivis Vasquez,,MEM,G,70,12.28571429,3.557142857,0.357142857,1.057142857,2.157142857,0.314285714,0.057142857,0.407725322,3.328571429,0.772727273,0.628571429,1,-2.232410279,-0.690339439,-1.730582119,-0.421455352,-1.649608218,-1.079927784,-0.38557459,-0.019385206,1.123487977
,32,379,-0.798730382,Devin Ebanks,,LAL,F,20,5.8,3.1,0.1,1.35,0.1,0.2,0.25,0.411764706,2.55,0.782608696,1.15,0.3,-2.327562026,-1.040304074,-1.618255462,-1.307504665,-1.933093552,-0.744079043,-0.270595582,-0.004010736,2.056831704
,32,384,-0.81181063,Ben Uzoh,,BKN,G,41,10.65853659,3.853658537,0.073170732,1.487804878,1.682926829,0.317073171,0.195121951,0.426573427,3.487804878,0.589285714,1.365853659,0.609756098,-2.170692188,-1.076817999,-1.56539979,-0.625708928,-1.642693942,-0.839645758,-0.275299802,-0.753856238,1.643818974
,33,385,-0.813826019,Willie Warren,,LAC,G,19,7.105263158,1.947368421,0.263157895,0.631578947,1.421052632,0.315789474,0,0.371428571,1.842105263,0.75,0.421052632,0.421052632,-2.567475888,-0.81825049,-1.893809045,-0.738502968,-1.645878148,-1.179438522,-0.336687328,-0.039818181,1.895426398
,34,398,-0.858970616,Dominique Jones,,DAL,G,18,7.555555556,2.333333333,0,1.388888889,1.055555556,0.277777778,0.166666667,0.311111111,2.5,0.823529412,0.944444444,0.555555556,-2.487139435,-1.176401432,-1.603339457,-0.89592929,-1.740166033,-0.88919887,-0.761135285,0.106487085,1.716087168
,34,404,-0.875279261,Derrick Caracter,,LAL,F,40,5.325,1.975,0,1.05,0.175,0.1,0.25,0.476923077,1.625,0.739130435,0.575,0.475,-2.561724528,-1.176401432,-1.733321794,-1.275200784,-2.181143219,-0.744079043,0.043306539,-0.072444861,1.823495772
,34,406,-0.877427874,Xavier Henry,,MEM,F,37,14.21621622,4.459459459,0.054054054,1,0.486486486,0.297297297,0.081081081,0.40625,4.324324324,0.634615385,1.405405405,0.351351351,-2.04459809,-1.102835292,-1.752499516,-1.141037818,-1.69174793,-1.038240853,-0.519229205,-0.595024636,1.988362473
,35,413,-0.893556036,Pape Sy,,ATL,F,3,7,2.333333333,0,1,0.666666667,0.333333333,0,0.333333333,2,1,1,1,-2.487139435,-1.176401432,-1.752499516,-1.063430896,-1.602360663,-1.179438522,-0.517434632,0.613212794,1.123487977
,35,418,-0.912668124,Hamady N'diaye,,WAS,C,16,4.9375,0.875,0,0.4375,0,0.125,0.3125,0.8,0.3125,0.5,0.75,0.1875,-2.790683419,-1.176401432,-1.968248887,-1.350576507,-2.119130803,-0.635239174,0.22288862,-0.603454889,2.206833374
,36,427,-0.942195881,Armon Johnson,,POR,G,35,7.885714286,3.085714286,0.142857143,1.028571429,1.285714286,0.142857143,0.028571429,0.45,2.857142857,0.590909091,0.628571429,1.085714286,-2.330535518,-0.981976635,-1.741540817,-0.796795686,-2.074836219,-1.129683153,-0.090066526,-0.34352936,1.00920099
,36,431,-0.957148766,Lance Stephenson,,IND,G,12,9.416666667,3.083333333,0,1.5,1.75,0.333333333,0,0.333333333,3.25,0.785714286,1.166666667,1.333333333,-2.3310311,-1.176401432,-1.560722297,-0.596819278,-1.602360663,-1.179438522,-0.85279809,0.006193909,0.679038583
,37,436,-0.974172885,Gani Lawal,,PHO,F,1,2,0,0,0,0,0,0,0,0,0,0,0,-2.97280981,-1.176401432,-2.136053953,-1.350576507,-2.429192886,-1.179438522,0.019146901,0.000934082,2.456836158
,37,435,-0.974172885,Hassan Whiteside,,SAC,C,1,2,0,0,0,0,0,0,0,0,0,0,0,-2.97280981,-1.176401432,-2.136053953,-1.350576507,-2.429192886,-1.179438522,0.019146901,0.000934082,2.456836158
,37,439,-0.979146888,Solomon Alabi,,TOR,C,11,5.545454545,0.545454545,0,1.272727273,0.181818182,0.181818182,0.181818182,0.2,1.363636364,0,0.181818182,0.272727273,-2.859276476,-1.176401432,-1.64789376,-1.272264068,-1.978193492,-0.862813447,-0.705248664,-0.403426397,2.093195745
,37,441,-0.987581541,Avery Bradley,Out for season - abdominal surgery (0g),BOS,G,27,5.962962963,1.925925926,0,0.62962963,0.407407407,0.333333333,0,0.343283582,2.481481481,0.5,0.444444444,0.592592593,-2.571939024,-1.176401432,-1.894556715,-1.175098634,-1.602360663,-1.179438522,-0.597920437,-0.357222345,1.666703902
,37,443,-1.004224379,Craig Brackins,,PHI,F,3,11,2.666666667,0,1.333333333,0.333333333,0.333333333,0,0.25,5.333333333,0,0,0,-2.417757953,-1.176401432,-1.624648036,-1.207003702,-1.602360663,-1.179438522,-2.288179346,0.000934082,2.456836158
,38,447,-1.021608339,Luke Babbitt,,POR,F,22,6.272727273,1.636363636,0.136363636,1.363636364,0.272727273,0.090909091,0.090909091,0.272727273,2.5,0.333333333,0.409090909,0.363636364,-2.632209807,-0.990814125,-1.613025175,-1.233107848,-2.203693189,-1.021125984,-0.950367115,-0.522114085,1.971982274
,38,449,-1.07031017,Andy Rautins,,NYK,G,5,4.8,1.6,0.2,0.2,0.6,0.2,0,0.428571429,1.4,0.5,0.4,1.4,-2.639778696,-0.904206716,-2.059343065,-1.092145457,-1.933093552,-1.179438522,-0.093527524,-0.321406702,0.590148704
,38,450,-1.079984911,Dexter Pittman,,MIA,C,2,5.5,1,0,1.5,0,0,0,0.333333333,1.5,0,0,1,-2.764665364,-1.176401432,-1.560722297,-1.350576507,-2.429192886,-1.179438522,-0.383289249,0.000934082,1.123487977
